visaSubclass,age,english,educationalQualifications,specialEndorsement,financialAssets,businessTurnover,businessInnovationQualifications,overseasSkilledEmployment,australianSkilledEmployment,australianStudyRequirement,specialistEducationQualification,credentialledCommunityLanguage,studyInRegionalAustralia,partnerSkills,professionalYearInAustralia,nomination,businessInnovationStream,investorStream,firstName,lastName
1,6,2,2,0,,0,-1,0,1,0,1,0,0,0,1,0,-1,-1,Steffane,Felecia
1,5,0,0,1,0,-1,5,3,4,1,0,0,1,0,1,1,,,Kenna,Linehan
3,3,1,0,,2,-1,1,0,2,0,1,1,0,1,1,-1,-1,0,Blondelle,Gibbeon
3,5,-1,2,1,2,-1,5,0,0,1,1,0,1,0,1,0,-1,-1,Minda,Dowski
2,6,0,-1,0,2,3,6,2,2,0,1,0,0,0,1,0,-1,0,Rori,Poppy
4,2,0,3,0,3,-1,-1,0,1,0,1,1,0,1,0,-1,0,-1,Florie,Larochelle
3,0,1,-1,,2,2,0,3,1,0,1,0,1,1,0,0,,1,Paulita,Ricarda
0,1,1,1,0,-1,1,-1,1,0,1,0,1,0,1,0,0,1,,Valera,Andrel
2,4,1,-1,0,-1,0,0,2,3,0,0,1,0,1,0,0,-1,-1,Rosene,Kenney
1,6,0,0,,0,-1,0,3,4,0,0,0,1,1,1,1,1,,Nickie,Constancy
2,3,-1,2,,3,-1,5,2,2,0,1,1,0,0,0,-1,,1,Imojean,Presber
1,2,-1,1,0,,-1,0,1,4,1,0,1,1,0,0,-1,-1,0,Gerianna,Ax
0,1,2,-1,0,,2,-1,2,1,1,1,1,1,1,1,0,,-1,Ardys,Mullane
1,5,0,3,1,-1,0,5,3,4,0,1,1,0,1,1,1,0,1,Pollyanna,Lowry
4,1,1,2,1,,0,3,1,1,0,0,0,1,1,1,-1,,1,Fina,Tomasina
3,6,2,0,,-1,3,2,2,4,1,0,0,0,0,0,0,,0,Clary,Jenness
0,4,0,-1,,2,3,0,2,3,0,0,0,0,0,1,1,0,-1,Cathyleen,Bouchard
2,4,0,0,0,0,3,5,1,2,0,0,0,0,2,1,-1,1,0,Raf,Sheng
2,1,0,2,1,3,0,1,1,2,0,0,0,0,1,1,-1,-1,1,Mary,Lorenz
2,0,0,3,,1,,2,0,2,0,1,1,0,2,0,1,-1,0,Cissiee,Sherfield
3,0,2,2,,-1,2,4,0,2,0,0,1,0,1,1,1,0,0,Lanae,Cleavland
3,6,-1,1,0,1,3,-1,1,3,1,1,0,0,0,1,1,-1,,Liana,Swigart
1,5,2,2,0,-1,1,4,2,2,0,0,1,0,0,0,1,1,1,Lisette,Amadas
4,0,1,3,1,-1,0,-1,1,3,0,0,1,0,0,1,0,-1,,Zaria,Malina
2,4,0,0,1,,2,4,1,2,1,1,1,0,2,1,0,,-1,Laurene,Buttaro
0,3,-1,0,0,1,-1,2,2,3,1,1,1,1,2,1,-1,,,Loree,Lilybelle
3,3,2,2,1,-1,0,4,3,4,1,0,1,0,2,0,-1,-1,,Adele,Orpah
1,1,1,2,,-1,3,-1,2,2,0,1,1,1,2,1,1,0,1,Veda,Himelman
2,1,0,0,0,,-1,5,1,1,0,0,1,1,2,0,-1,1,-1,Monika,Fabiola
2,1,-1,3,1,0,3,3,1,0,1,1,1,1,0,1,0,0,0,Queenie,McClimans
0,3,1,3,,,0,0,3,3,1,1,0,1,1,1,1,1,0,Maisey,Lynn
1,0,0,2,1,,,,2,0,1,1,0,0,0,0,0,-1,-1,Allyce,Old
4,2,2,2,1,2,0,6,2,4,0,0,0,0,0,0,0,1,,Jerry,Anton
0,1,1,0,0,2,0,6,0,2,1,0,0,1,1,0,-1,-1,0,Frieda,Croix
3,6,2,2,1,2,2,5,0,2,1,0,0,0,2,0,0,1,-1,Luci,Nelsen
3,5,1,3,,1,3,2,2,2,1,0,0,1,0,0,0,1,1,Marti,Gombach
4,3,0,3,,,,2,3,4,0,1,0,1,1,0,-1,1,1,Elyssa,Ranjiv
4,1,0,0,0,1,2,5,1,0,1,1,1,1,2,1,-1,,-1,Feliza,Drisko
1,1,2,0,1,3,,1,0,1,0,1,0,0,1,1,0,0,,Halette,Bach
4,3,2,0,,,2,3,0,3,0,1,0,0,1,1,-1,,1,Nyssa,Skurnik
2,4,-1,0,0,-1,0,5,0,4,1,0,1,0,0,1,-1,,-1,Ninnetta,Parette
3,5,2,0,1,-1,1,1,3,0,0,1,0,0,1,1,-1,,0,Rayna,Colbert
1,1,-1,-1,0,1,0,4,3,2,1,0,0,0,2,1,1,,1,Louella,Mauer
0,4,2,0,1,,2,5,2,0,1,1,0,0,1,0,-1,,,Talya,Fadiman
4,5,1,2,0,-1,2,-1,2,0,1,1,1,1,0,1,-1,0,,Clo,Dyche
2,2,2,-1,0,1,1,4,2,1,1,1,1,0,0,1,-1,1,,Elmira,Anyah
1,1,0,2,,,,0,3,0,1,0,1,1,1,1,-1,0,-1,Nariko,Gillan
0,3,1,0,,1,0,,2,0,0,0,0,0,2,0,-1,1,1,Rozele,Virgin
0,5,0,0,0,,-1,2,3,4,0,0,1,1,1,0,-1,-1,1,Ida,Hoban
0,1,0,3,,2,1,4,3,2,0,1,0,1,2,1,-1,1,,Margalo,Wilkinson
0,5,0,3,1,,3,5,0,2,0,1,0,1,2,0,1,,,Ekaterina,Latini
0,6,-1,3,,0,1,2,2,3,0,0,0,0,2,1,0,0,-1,Sue,Celestine
0,5,1,2,,-1,2,3,3,2,0,0,0,0,0,1,0,,0,Ayn,Heidt
0,1,1,3,0,3,1,,1,0,0,1,1,1,0,1,-1,1,1,Jobi,Pernick
1,1,0,2,0,3,0,4,1,1,0,1,1,0,0,1,0,-1,0,Peri,Carolin
3,0,-1,3,1,,-1,4,1,2,1,0,0,0,1,1,1,-1,0,Marita,Parsaye
0,6,1,-1,,1,3,2,3,4,1,1,1,0,1,1,1,,-1,Dianemarie,Shaver
3,5,-1,3,0,0,0,6,1,3,1,0,1,0,1,1,-1,0,1,Anestassia,Joseph
3,0,0,1,0,3,-1,-1,1,2,0,1,0,0,2,0,0,-1,1,Lilith,Malvino
2,3,1,-1,1,2,3,5,1,4,1,1,0,0,1,1,0,0,1,Anallese,Klemperer
1,6,2,2,0,2,3,1,3,0,0,0,0,1,0,1,1,,-1,Rosabelle,Danby
4,2,2,3,1,2,2,3,3,1,1,0,1,1,2,1,-1,1,0,Meg,Lutero
4,0,1,-1,,0,1,-1,1,0,1,1,1,0,1,1,0,0,-1,Jacenta,Ummersen
1,5,2,0,0,1,3,2,1,4,0,1,1,1,0,1,1,1,1,Evita,Huggins
1,1,0,3,1,,0,2,3,0,0,0,1,1,2,0,0,-1,1,Mariann,Meter
4,0,0,1,0,-1,1,2,3,3,1,1,1,0,1,1,1,,-1,Damaris,Ellerey
3,4,2,0,,0,2,0,3,2,0,0,0,0,0,1,-1,1,1,Audrie,Pond
0,1,0,0,1,1,0,6,0,0,0,1,0,0,2,0,-1,0,0,Julieta,Behre
4,3,2,-1,0,,0,4,0,4,0,1,0,1,2,1,1,1,1,Hermione,Libna
4,6,-1,-1,,0,-1,2,1,1,1,0,1,1,2,0,-1,,,Lita,Michella
2,3,-1,1,,0,2,-1,0,3,1,1,1,1,2,0,-1,-1,1,Jere,Leonard
2,0,0,0,,3,1,,2,2,0,0,0,1,2,0,1,0,0,Taffy,Strephon
2,5,1,2,0,0,2,4,1,3,1,0,1,0,0,1,-1,0,,Penelopa,Secrest
2,4,0,2,1,,3,6,0,2,1,0,0,0,2,0,1,1,0,Genovera,Brenn
3,5,2,1,1,2,,0,2,2,1,0,0,1,0,1,1,0,0,Annabela,Ricki
2,5,2,1,0,,-1,6,0,3,1,1,0,1,1,1,1,,,Yetty,Dearborn
4,2,-1,-1,1,,3,-1,0,0,1,1,0,0,2,0,-1,,0,Blondelle,Anis
3,5,0,2,,3,-1,6,1,4,0,0,0,1,0,1,1,1,-1,Queenie,Tremayne
4,5,2,2,,1,1,6,1,1,1,1,0,0,2,0,-1,0,-1,Hope,Burnside
1,3,0,1,0,2,3,4,0,4,0,0,1,0,1,1,-1,0,,Emilia,Jarib
3,0,2,1,,1,1,2,0,1,1,0,0,1,2,1,0,-1,1,Hermione,Rebecka
1,0,0,3,,0,2,5,2,0,0,0,0,1,0,0,1,-1,-1,Dolli,Fitzsimmons
3,6,2,1,,3,1,6,2,1,1,0,0,1,2,1,-1,,,Doralynne,Henrie
3,1,0,-1,1,0,1,2,2,1,1,1,1,1,2,1,0,0,0,Heddie,Thornburg
2,4,-1,0,,-1,,3,1,3,0,0,0,0,1,0,-1,-1,-1,Ekaterina,Hourigan
2,5,-1,-1,,0,-1,0,1,4,0,0,0,1,2,0,0,-1,,Gloria,Giule
0,5,0,-1,,3,,,2,1,0,1,1,1,1,1,1,,0,Beverley,Hylan
1,6,1,-1,,3,,2,2,1,0,1,0,1,0,0,1,1,0,Raf,Durante
3,5,-1,2,1,-1,3,-1,3,4,1,0,0,0,2,0,-1,-1,0,Lucille,Fax
2,0,1,-1,,,0,1,0,0,1,0,1,1,1,1,1,-1,0,Jobi,Thema
1,6,1,0,1,3,-1,6,1,0,1,1,1,0,1,1,1,-1,,Konstance,Oster
2,5,-1,-1,0,,2,4,2,1,0,0,1,1,0,0,1,0,,Myriam,Othilia
4,6,1,0,0,2,,3,1,1,1,1,0,0,1,0,-1,,-1,Marguerite,Nadia
2,0,2,1,1,3,1,5,3,1,1,0,0,1,2,0,1,-1,-1,Consuela,Lesley
2,6,1,1,1,2,3,6,3,1,0,0,1,1,2,1,1,0,-1,Genovera,Morrill
2,2,0,-1,,2,,3,1,3,1,1,1,1,2,1,0,1,,Rhoda,Olympium
0,4,2,1,1,-1,,4,2,3,0,0,1,1,2,1,-1,0,0,Zsa Zsa,Couture
4,1,0,3,,2,1,1,3,4,1,1,1,0,0,1,0,,0,Ethel,Rhu
2,3,-1,3,1,1,2,,3,0,0,1,0,1,1,0,-1,-1,,Glenda,Allina
3,0,-1,3,1,,0,6,0,3,1,1,0,1,2,1,-1,-1,0,Christian,Barrus
3,6,0,-1,,,1,3,1,0,0,1,0,1,1,1,1,0,,Vita,Brittani
4,4,2,3,1,,-1,-1,2,4,0,1,0,1,0,1,0,1,,Ivett,Rudolph
4,5,2,1,1,1,3,,1,1,0,0,0,0,0,1,-1,0,1,Nikki,Read
0,5,0,1,,0,2,2,2,3,0,0,0,0,1,1,-1,-1,,Gerrie,Ralfston
4,1,0,-1,,2,-1,4,1,4,1,0,1,1,2,0,-1,1,1,Ursulina,Alcott
0,5,-1,2,0,0,3,3,0,1,0,0,0,1,1,1,0,0,0,Bobbi,Roarke
3,0,2,1,0,3,0,,2,1,0,0,1,0,2,1,1,-1,1,Anica,Xerxes
3,0,-1,1,0,2,0,2,0,1,1,1,1,0,0,1,-1,,-1,Kaia,Jethro
0,6,0,2,,1,,4,0,3,1,1,0,0,0,1,-1,,-1,Aigneis,Bearnard
0,3,-1,0,1,,3,3,0,2,1,1,1,0,1,1,1,-1,,Willetta,Jagir
2,1,1,-1,0,,3,,3,3,1,0,0,1,0,1,1,1,-1,Micheline,Idelia
0,5,-1,3,0,2,1,0,2,3,0,1,1,1,1,0,1,1,0,Sharlene,Baylor
4,1,-1,-1,,1,-1,-1,1,2,0,1,1,1,2,1,-1,1,-1,Brandise,Egbert
1,6,1,0,1,3,-1,4,3,4,0,1,1,0,1,1,1,,-1,Phedra,Harriman
0,3,0,3,,3,,6,3,3,1,1,1,0,0,1,-1,-1,0,Claresta,Idelia
2,0,0,2,0,,0,3,1,2,1,0,0,1,1,1,-1,,-1,Jean,Pozzy
2,2,-1,-1,1,3,0,5,0,4,1,1,1,1,0,1,0,0,0,Lorenza,Joseph
0,0,1,2,0,-1,3,2,1,2,1,1,0,0,0,1,0,-1,,Deedee,Ruvolo
2,5,0,3,1,0,,4,3,0,1,1,1,1,1,0,0,-1,,Drucie,Bates
4,2,2,1,,2,-1,-1,3,4,0,1,1,0,0,0,-1,-1,1,Deedee,Byrne
2,4,2,-1,,2,-1,0,1,3,0,0,0,0,2,0,0,,-1,Karina,Waite
4,2,-1,-1,,,-1,2,3,3,0,1,0,1,0,0,-1,0,-1,Kellen,Bendick
0,4,0,-1,,0,3,4,3,1,1,0,0,0,2,1,1,,0,Gilligan,Curren
4,3,-1,1,,0,1,2,2,1,1,1,1,0,1,1,0,-1,1,Netty,Telfer
1,4,1,2,1,1,-1,4,2,1,1,0,1,1,0,0,-1,0,-1,Felice,Plato
2,6,0,1,,1,3,3,3,4,1,1,0,0,2,1,-1,1,0,Sidoney,Durware
2,2,-1,0,0,,3,5,1,4,0,0,0,1,0,0,0,1,1,Benita,Ioab
0,6,-1,-1,1,1,0,4,1,1,1,0,1,0,0,1,0,1,-1,Inga,Sparhawk
4,2,0,1,0,1,,3,3,3,1,0,0,0,1,1,1,,0,Aurore,Means
1,6,0,3,0,2,3,0,3,2,1,1,1,1,1,0,0,,-1,Annora,Madelene
2,5,-1,3,0,1,2,-1,1,0,1,0,0,0,1,1,1,-1,1,Monika,Kirbee
1,5,1,1,1,,1,,0,2,0,1,0,0,1,0,-1,,0,Fayre,Durante
3,4,0,3,,2,2,1,0,4,1,0,0,1,0,1,-1,0,-1,Gabriellia,Campball
4,5,1,3,,3,1,4,1,3,1,0,0,1,1,0,1,-1,-1,Amelia,Bergman
3,0,2,0,0,1,0,2,1,2,1,1,1,0,2,0,-1,0,1,Corly,Peti
0,1,-1,0,1,-1,,,1,4,0,1,0,0,0,1,-1,1,,Florie,Thar
4,5,-1,0,0,-1,2,0,2,1,0,0,0,1,1,1,0,0,-1,Dania,Westphal
0,5,-1,3,,,,1,3,4,1,0,1,0,2,1,0,,,Esmeralda,Boehike
1,1,2,2,,3,3,-1,1,4,1,0,0,1,0,0,-1,-1,-1,Orsola,Gaulin
0,6,0,0,0,,,4,0,1,0,1,0,1,2,1,-1,1,,Lisette,Lindemann
1,5,0,1,,,0,,0,1,0,1,0,1,0,1,-1,-1,1,Gerianna,Susannah
3,6,0,3,,1,,5,2,1,0,1,1,0,0,0,1,,1,Alia,Ciro
3,1,0,3,1,-1,2,6,1,4,0,1,0,0,1,1,1,1,-1,Winifred,Bearnard
4,3,0,1,,2,1,1,3,3,0,1,0,0,1,0,-1,1,1,Clo,Orlene
2,1,1,0,1,0,1,2,2,0,1,0,0,1,1,1,1,,0,Pollyanna,Xerxes
0,0,1,0,0,3,1,-1,3,1,1,0,1,0,2,1,-1,,-1,Lauryn,Land
1,2,1,1,1,0,1,5,3,0,0,0,0,0,1,1,-1,-1,-1,Asia,Regan
2,6,-1,-1,,2,2,0,1,1,0,1,0,1,1,0,0,1,,Ingrid,Poll
1,0,-1,3,,0,3,1,3,0,1,1,1,0,0,0,0,-1,1,Merrie,Denis
1,1,2,0,1,,3,3,0,0,1,1,0,1,1,0,0,1,,Cam,Pearse
0,5,0,1,1,2,,5,3,1,0,1,1,1,0,0,1,-1,,Sibella,Alva
1,0,2,0,,2,0,0,2,2,0,0,0,1,0,0,0,0,0,Shandie,Ledah
2,3,-1,2,0,1,-1,-1,3,0,1,0,1,1,0,0,-1,0,-1,Cyb,Secrest
0,5,-1,2,,2,1,,1,4,0,1,0,1,1,0,0,-1,,Cristine,Kristi
3,3,0,3,1,1,1,4,2,4,1,0,0,1,1,1,-1,0,1,Allis,Borrell
3,4,0,1,,3,,-1,0,1,1,0,0,1,0,0,-1,,1,Raquela,Joli
4,5,0,0,1,1,3,4,0,0,0,0,0,0,2,1,1,0,-1,Melisent,Kesley
0,0,1,-1,,2,1,0,0,2,1,1,0,0,0,0,-1,-1,0,Marika,Keily
2,3,-1,0,,-1,0,6,0,4,0,1,1,1,2,0,1,-1,0,Flory,Toni
4,6,1,-1,0,2,3,4,3,4,0,1,1,1,2,0,0,0,0,Ninnetta,Evvie
0,5,2,2,,3,0,2,3,2,1,1,0,0,0,1,0,0,-1,Andeee,Creamer
3,1,2,1,1,-1,2,5,1,2,0,1,1,1,1,0,-1,0,,Donnie,Sabella
3,5,-1,2,1,1,2,6,2,3,1,1,1,0,2,1,-1,-1,1,Melisent,Carvey
1,4,-1,3,1,,1,5,2,0,1,1,0,0,1,1,1,1,0,Stacey,Corilla
1,5,2,3,1,3,0,-1,1,4,1,0,1,0,2,0,0,-1,,Nikki,Hubert
2,3,0,-1,,3,,,3,0,1,0,1,0,1,0,0,0,1,Tobe,Ahab
2,3,-1,1,0,,1,0,1,3,0,1,1,1,2,0,1,0,0,Ottilie,Velick
4,4,0,2,,1,,1,2,0,0,1,0,1,0,0,0,1,-1,Corly,Latini
0,6,-1,-1,0,,0,5,0,4,1,1,0,1,0,0,1,-1,,Kary,Fillbert
1,5,2,-1,1,0,-1,3,1,0,1,1,1,1,0,0,1,1,1,Lacie,Nahum
1,5,0,0,1,2,2,3,1,4,1,0,0,1,0,1,0,-1,,Brynna,Chick
3,5,-1,2,0,-1,0,3,2,2,1,0,1,1,0,1,-1,0,,Ayn,Barrus
1,5,0,2,1,-1,-1,-1,3,4,0,1,1,0,0,0,0,0,-1,Amara,Cimbura
1,2,1,0,0,0,0,5,3,0,0,1,1,0,2,1,-1,-1,,Keelia,Weinreb
2,2,2,1,,-1,2,-1,2,4,0,1,1,0,1,1,-1,,,Renae,Keelia
0,5,0,3,0,2,1,2,0,1,1,1,0,1,2,0,1,0,,Jaclyn,Sandye
1,2,-1,1,,0,3,2,1,3,1,1,1,1,2,1,-1,1,-1,Sharlene,Jerold
1,2,1,3,0,1,3,-1,3,3,1,0,1,1,0,0,0,0,0,Maridel,Bluh
1,6,0,2,0,1,0,2,0,1,1,1,0,0,2,1,-1,1,0,Carly,Darrell
1,0,1,2,,1,1,0,2,0,0,1,1,0,0,0,1,-1,0,Kamilah,Buffum
2,0,0,2,0,-1,0,-1,2,2,0,0,1,0,2,0,1,0,-1,Lenna,Euridice
3,1,1,0,1,,2,5,2,1,1,1,0,1,0,1,1,0,1,Elie,Eckblad
4,2,-1,0,0,-1,,6,2,4,1,1,0,0,1,1,0,-1,0,Heida,Tacye
0,5,0,0,0,,0,5,3,0,1,0,1,0,0,0,0,0,,Tatiania,Cassius
1,5,1,2,1,3,1,,1,0,0,1,1,1,2,1,0,1,,Hyacinthe,Heidt
3,2,2,1,1,1,3,2,0,3,1,1,0,0,1,0,-1,,-1,Cathie,Connelly
2,6,2,-1,0,1,,1,1,2,1,0,1,1,0,1,-1,0,,Lulita,Nahum
3,6,-1,1,,3,3,5,1,2,1,1,1,1,0,1,1,,1,Nariko,Arvo
4,3,1,1,1,2,3,2,3,1,1,0,1,0,1,1,-1,,0,Alameda,Odell
3,4,2,-1,,,3,3,0,3,1,1,1,0,1,0,-1,,,Brandise,Martguerita
3,2,0,-1,0,,-1,5,0,3,1,0,0,0,1,0,0,1,1,Jessamyn,Greenwald
0,5,2,1,1,-1,-1,0,0,0,0,1,1,0,0,0,-1,-1,1,Lilith,Kendrick
3,6,0,1,0,0,2,2,1,3,0,0,1,0,2,1,-1,,,Betta,Jethro
3,0,0,2,0,-1,3,5,2,4,0,1,0,0,0,1,0,-1,0,Sam,Lynn
4,5,-1,1,0,0,1,3,1,0,1,0,0,0,0,1,1,-1,,Amii,Warthman
2,4,0,0,0,2,1,4,3,1,0,1,1,1,0,1,-1,1,0,Gisela,Darbie
4,2,0,0,0,2,-1,6,2,2,0,0,0,1,1,0,0,,0,Frank,Dudley
2,0,-1,2,0,2,1,6,2,4,0,1,0,0,1,1,0,1,-1,Carmencita,Kussell
3,0,0,3,,1,1,1,2,1,1,0,1,0,2,1,0,-1,,Josephine,Lilybelle
3,1,0,1,1,3,0,-1,2,4,1,0,1,0,0,0,-1,-1,1,Kate,Gavrila
3,5,-1,1,,2,-1,,2,1,1,1,1,0,1,1,0,,1,Vanessa,Germann
0,4,1,0,0,2,2,5,2,1,0,0,0,1,2,0,1,0,,Jordan,Dalli
2,2,1,0,0,1,1,6,3,4,1,1,1,0,1,0,-1,0,1,Suzette,Ammann
3,2,-1,1,1,1,3,,1,1,1,1,1,0,2,1,0,-1,1,Caressa,Koehler
1,4,2,0,,0,-1,5,2,2,0,1,0,0,1,1,1,0,0,Reeba,Ellerey
3,5,-1,2,1,0,1,6,0,3,0,0,0,0,0,1,0,0,0,Brandise,Goth
2,0,0,0,,2,-1,,2,2,1,1,0,1,1,1,-1,-1,0,Deedee,Uund
2,3,1,-1,0,3,2,,3,2,1,0,1,1,2,1,1,,1,Hallie,Podvin
1,6,1,0,1,3,3,3,0,2,0,1,1,0,1,1,0,1,0,Elie,Othilia
3,3,0,1,,-1,0,0,2,3,0,1,1,0,1,0,0,-1,0,Lisette,Bobbee
2,5,1,-1,,3,1,,1,3,0,0,0,0,0,0,1,1,1,Eugine,Esmaria
4,3,2,-1,0,,-1,-1,2,2,0,1,0,1,2,0,0,0,1,Gwyneth,Cynar
1,2,1,-1,0,1,,2,1,1,1,0,1,1,2,0,1,1,1,Tressa,Koehler
4,2,-1,0,0,0,3,6,1,4,0,1,1,0,0,0,0,-1,,Claudina,Barbey
2,4,0,0,,3,1,,3,3,1,0,1,0,0,0,-1,-1,-1,Ebonee,Harday
2,2,0,-1,0,1,3,,2,0,0,0,0,1,0,1,0,,,Vevay,Winnick
0,1,1,1,0,-1,-1,0,1,3,0,1,1,0,2,1,-1,0,1,Britni,Schlosser
1,0,0,3,,0,1,,2,4,1,1,0,0,0,0,0,,1,Annora,Slifka
0,6,-1,1,,1,2,4,1,4,1,1,0,0,1,1,-1,1,1,Coral,Gibbeon
1,2,2,1,0,-1,2,3,0,4,0,1,0,1,0,1,1,,-1,Fayre,Stacy
2,3,1,2,0,,3,-1,2,0,0,0,0,1,2,1,1,,1,Randa,Vernier
3,2,1,3,,0,1,5,3,2,1,0,0,1,1,1,-1,,0,Jasmina,Parette
0,2,0,1,0,-1,-1,0,2,3,0,1,0,1,0,0,0,1,0,Jorry,Fink
4,0,2,-1,0,1,2,6,2,2,1,1,0,0,0,1,-1,-1,,Fina,Palocz
3,5,-1,0,,0,2,4,0,0,1,0,0,0,2,1,0,0,-1,Collen,Eliathas
1,3,1,-1,0,2,0,2,2,3,1,1,1,0,2,0,0,,,Zaria,Darbie
2,0,2,3,0,2,,5,2,0,1,0,0,1,2,0,0,0,,Alameda,Carleen
2,4,2,2,,-1,-1,1,1,4,0,1,0,0,1,0,-1,,-1,Nita,Ioab
3,3,1,0,,2,2,4,3,4,1,0,0,0,0,1,-1,,0,Ketti,Francyne
4,4,2,3,0,-1,3,1,0,1,1,1,0,1,2,1,-1,-1,-1,Ricky,Girardo
2,1,-1,1,0,0,,4,2,3,0,0,0,0,0,1,-1,1,1,Katleen,Cressida
3,5,0,-1,,-1,1,3,3,4,0,1,0,0,1,0,1,0,1,Dode,Brotherson
4,6,2,2,1,1,1,-1,1,4,0,0,0,1,1,1,1,1,-1,Farrah,Gower
4,6,0,2,0,-1,2,3,2,2,1,1,1,1,2,0,0,-1,-1,Amalie,Jerald
4,0,-1,3,0,-1,3,5,3,2,0,0,1,1,0,1,0,1,1,Penelopa,Isidore
4,4,-1,2,,,0,1,3,2,0,1,1,1,0,1,0,1,-1,Nerta,Bord
1,5,2,1,0,3,0,,3,2,0,0,1,1,1,0,1,-1,0,Cam,Catie
0,4,2,1,1,2,-1,,2,0,1,0,0,0,1,1,-1,-1,,Genovera,Raffo
1,2,0,-1,1,-1,3,,3,4,1,0,0,1,1,0,0,,-1,Celene,Tamar
2,1,2,2,1,1,,3,2,0,0,1,1,0,0,1,-1,0,0,Dari,Denis
1,0,-1,2,,,-1,,3,0,1,1,0,0,0,0,-1,-1,,Max,Baudin
1,3,1,1,0,,3,5,3,0,1,0,0,0,2,0,0,0,1,Odessa,Hurley
4,6,1,1,,2,1,,2,3,1,1,1,1,0,0,-1,-1,,Annice,Ezar
4,6,-1,3,1,,0,2,0,2,1,0,1,1,2,1,1,,,Rosaline,Masao
4,0,2,2,1,0,,2,1,1,1,0,1,1,0,1,1,0,0,Keelia,Bultman
1,5,0,2,,-1,0,4,1,1,0,1,1,0,2,1,-1,,,Pierette,Egbert
3,4,1,1,,-1,2,,0,2,0,0,1,1,0,0,-1,1,0,Asia,Teryn
3,2,0,0,0,-1,2,6,0,3,1,1,0,1,2,0,1,1,0,Ayn,Yerkovich
1,6,-1,1,,-1,0,3,0,1,1,1,0,0,1,0,1,-1,1,Dagmar,Sparhawk
2,6,2,-1,,,3,5,3,2,0,0,1,1,2,1,0,-1,0,Heida,Amand
3,2,0,2,1,2,,0,3,3,1,1,0,1,2,1,-1,-1,,Britni,Alabaster
2,6,2,0,0,2,3,-1,2,3,1,1,0,1,2,0,1,0,,Michaelina,Woodberry
0,3,-1,1,1,0,0,5,3,4,0,1,0,1,1,0,1,,1,Alexine,Travax
2,0,-1,0,1,0,2,5,2,4,0,1,0,1,1,1,1,-1,-1,Nollie,Terrence
3,3,-1,0,0,2,,6,3,4,1,1,0,0,0,0,1,,1,Melina,Lasley
1,5,1,-1,0,-1,0,0,0,2,1,1,0,1,0,0,0,0,-1,Mady,Ephrem
4,2,-1,0,1,0,2,4,2,0,1,1,0,0,1,0,0,-1,0,Harmonia,Winnick
2,4,-1,1,0,,-1,0,1,4,0,1,0,1,0,1,0,1,-1,Marinna,Sawtelle
0,4,1,3,0,1,0,1,3,3,0,1,1,0,0,1,1,-1,0,Gale,Lanita
4,6,1,1,0,,3,-1,2,3,1,0,0,1,1,1,-1,0,0,Orelia,Killigrew
3,2,0,0,0,1,1,6,3,0,0,1,1,1,1,0,1,0,1,Vivia,Kimmie
2,5,0,2,1,1,2,4,1,3,0,1,1,0,2,1,-1,-1,-1,Giustina,Zeeba
3,6,1,3,,-1,-1,6,1,1,0,1,1,0,2,0,1,-1,0,Doralynne,Duwalt
3,4,1,0,0,0,-1,1,2,2,1,1,1,0,2,0,1,-1,1,Leeanne,Cherianne
2,2,-1,3,1,0,-1,-1,1,4,1,0,1,0,2,0,-1,1,,Ivett,Horan
3,0,-1,-1,0,2,,4,3,3,1,1,0,1,0,1,-1,,,Marylou,Bryna
1,5,-1,2,1,2,-1,1,3,4,0,0,1,0,0,1,0,0,-1,Emilia,Janene
2,6,-1,3,,2,-1,4,0,1,0,0,1,0,1,0,0,-1,,Maye,Bari
4,3,1,3,0,0,2,,2,0,0,0,0,0,0,1,-1,1,,Korrie,McGrody
0,4,-1,3,0,-1,0,5,0,2,1,0,1,1,1,1,1,-1,-1,Jan,Dosia
0,5,0,0,0,2,,6,0,4,1,1,0,1,2,1,-1,1,0,Aimil,Camden
4,4,0,0,,1,-1,0,0,3,1,0,1,0,2,1,0,1,-1,Amara,Kirbee
3,1,2,0,0,-1,1,2,0,1,1,0,0,0,1,1,1,-1,,Tilly,Ingra
0,3,-1,0,,-1,1,-1,1,3,0,1,1,1,0,0,-1,0,,Kassey,Hazlett
4,0,1,3,,,,2,0,4,1,1,1,1,1,0,1,1,-1,Iseabal,Vorster
2,0,2,1,1,,-1,-1,3,0,0,0,1,1,1,1,0,1,0,Madeleine,My
2,1,2,3,,3,,3,3,1,1,0,1,1,2,0,1,-1,,Mureil,Bevin
3,0,1,3,,3,0,1,2,4,0,0,1,0,0,0,1,1,1,Ingrid,Isidore
1,1,-1,1,,0,,4,3,2,1,0,0,0,1,1,-1,,-1,Kalina,Cassius
1,2,0,1,0,2,3,1,0,1,0,1,1,1,2,1,1,,-1,Riannon,Yoko
1,1,2,1,,-1,0,1,2,1,1,0,0,0,0,1,1,,-1,Rosaline,Ellord
4,5,0,3,0,-1,1,,1,4,0,1,0,1,2,1,1,0,-1,Leona,Ilka
3,1,0,2,0,-1,-1,1,3,3,0,0,0,1,2,0,-1,0,1,Giustina,Jacobah
2,3,-1,3,0,3,3,-1,3,0,1,1,0,0,0,1,1,0,-1,Candi,Dahlia
